_id,addTurbine,changedPower,changedSimSpeed,changedWind,correctPower,powerStats.correct,powerStats.medianTimeOnTask,powerStats.over,powerStats.under,repairedTurbine,turbineOnOff,userId
ObjectId(5a7a4235907a2e50714dbd55),false,false,false,false,,,,,,false,false,812821a6-e705-13ac-ef33-b2a995cfe39c
ObjectId(5a7a4235907a2e50714dbd56),false,false,false,false,,,,,,false,false,84e44606-aecc-dcca-ce72-47e19f6fb703
ObjectId(5a7a4235907a2e50714dbd57),false,false,false,false,,,,,,false,false,c29fb0bb-0b76-0954-6415-0e28052d2b67
ObjectId(5a7a4235907a2e50714dbd58),true,false,false,false,,,,,,false,false,cdb10a7f-71db-dae5-0542-37eb4aad4461
ObjectId(5a7a4235907a2e50714dbd59),false,false,false,false,,,,,,false,false,undefined
ObjectId(5a7a4235907a2e50714dbd5a),false,false,false,false,,,,,,false,false,1add317f-f3e7-e431-d56e-fb305201cfc7
ObjectId(5a7a4235907a2e50714dbd5b),false,false,false,false,,,,,,false,false,cde11955-380f-73c2-81d3-f8bdd0a54736
ObjectId(5a7a4235907a2e50714dbd5c),false,false,false,false,,,,,,false,false,050cbe90-56fb-45fa-8d83-c00b2fef0a64
ObjectId(5a7a4235907a2e50714dbd5d),true,true,true,true,true,8.641702570082695e-06,4,0.00011042549120681544,0.9998809328062231,true,true,31e3b01f-5ac0-d552-eb84-7d6fc018320d
ObjectId(5a7a4235907a2e50714dbd5e),false,false,false,false,,,,,,false,false,c617a1d9-0aa4-12f0-1e14-af923c8ad582
ObjectId(5a7a4235907a2e50714dbd5f),false,false,false,false,,,,,,false,false,4971b5fd-025d-5719-3ff6-c2da6d8f6618
ObjectId(5a7a4235907a2e50714dbd60),false,false,false,false,,,,,,false,false,aa52e413-9da9-817d-c117-590351a72b3a
ObjectId(5a7a4235907a2e50714dbd61),false,false,false,false,,,,,,false,false,25c8e188-85d8-5de9-48d2-df666d27e2ad
ObjectId(5a7a4235907a2e50714dbd62),false,false,false,false,,,,,,false,false,f2ef97ae-9198-1008-a84f-cd7fd6e9dc1e
ObjectId(5a7a4235907a2e50714dbd63),false,false,false,false,,,,,,false,false,e5e70f29-f275-2261-9973-a7854507d1a8
ObjectId(5a7a4235907a2e50714dbd64),false,false,false,false,,,,,,false,false,da74cb08-e1e8-a557-82a5-8c1704b4d465
ObjectId(5a7a4235907a2e50714dbd65),false,false,false,false,,,,,,false,false,1ebdf180-3bcf-42c3-bcbc-3bf7a81c9a5d
ObjectId(5a7a4235907a2e50714dbd66),false,false,false,false,,,,,,false,false,7eef9125-4b7c-3e53-737d-0d28a900d3e0
ObjectId(5a7a4235907a2e50714dbd67),true,false,false,false,,,,,,false,false,1c76cbe7-8562-8761-982d-cea50c1dfcbe
ObjectId(5a7a4235907a2e50714dbd68),false,false,false,false,,,,,,false,false,dcdf043a-13fa-17b7-f758-727fc881f38c
ObjectId(5a7a4235907a2e50714dbd69),true,false,false,false,,,,,,false,false,acaf053f-6239-ec4c-878a-f2412119dde2
ObjectId(5a7a4235907a2e50714dbd6a),false,false,false,false,,,,,,false,false,a54f3a18-a555-4a65-88ad-c2906042e273
ObjectId(5a7a4235907a2e50714dbd6b),true,true,true,true,true,0.13131313131313133,4,0.18686868686868688,0.6818181818181818,false,false,df38ac0b-0d4e-93a2-8c11-43b6f7351d4e
ObjectId(5a7a4235907a2e50714dbd6c),true,false,false,false,,,,,,false,false,163c73f4-dad2-c3ed-a807-eb861d6978a5
ObjectId(5a7a4235907a2e50714dbd6d),true,false,false,false,,,,,,false,false,184ead52-6f5b-2b0e-1ca3-93b9ab171045
ObjectId(5a7a4235907a2e50714dbd6e),true,false,false,false,,,,,,false,false,30344136-9ebe-6950-c0b0-e8d2a7e7b0cb
ObjectId(5a7a4235907a2e50714dbd6f),false,false,false,false,,,,,,false,false,bd5cfde9-440a-3af1-d399-549ee34e5add
ObjectId(5a7a4235907a2e50714dbd70),false,false,false,false,,,,,,false,false,12ff1747-678d-cc6f-58f1-17f8f6f35d89
ObjectId(5a7a4235907a2e50714dbd71),true,false,false,false,,,,,,false,false,2fef91df-9960-b23e-076e-31a8e1210a56
ObjectId(5a7a4235907a2e50714dbd72),false,false,false,false,,,,,,false,false,755daaf7-083f-9dba-425e-bafaab273104
ObjectId(5a7a4235907a2e50714dbd73),false,false,false,false,,,,,,false,false,7694ab15-7c3b-45c5-9018-3ecb5ab3b7df
ObjectId(5a7a4235907a2e50714dbd74),true,false,false,false,,,,,,false,false,92e91831-c3f5-bc06-55f1-85b7ca1f383a
ObjectId(5a7a4235907a2e50714dbd75),false,false,false,false,,,,,,false,false,cd96ee3f-a89d-5d30-bbdf-43c04b60df0e
ObjectId(5a7a4235907a2e50714dbd76),false,false,false,false,,,,,,false,false,9e2849a4-bd1d-a087-2de2-fce0a60f6f84
ObjectId(5a7a4235907a2e50714dbd77),false,false,false,false,,,,,,false,false,a51ca577-eb33-ce31-2c4b-a8f62b70ec59
ObjectId(5a7a4235907a2e50714dbd78),false,false,false,false,,,,,,false,false,70a92a3c-4733-3845-2a20-4c85504b5a38
ObjectId(5a7a4235907a2e50714dbd79),false,false,false,false,,,,,,false,false,9bcbde3a-c0c4-4461-b712-f1397a5beece
ObjectId(5a7a4235907a2e50714dbd7a),false,false,false,false,,,,,,false,false,c1b622f4-02f4-7afb-5653-8ae774768bea
ObjectId(5a7a4235907a2e50714dbd7b),false,false,false,false,,,,,,false,false,c8386720-10ae-4f23-bcb8-384f51d523ac
ObjectId(5a7a4235907a2e50714dbd7c),false,true,true,true,false,0,7,0,1,false,false,cfb21da1-df74-cb6f-3a83-9c9a4bf9fdec
ObjectId(5a7a4235907a2e50714dbd7d),false,false,false,false,false,,,,,false,true,0342747d-f879-440c-9411-52df189f3f71
ObjectId(5a7a4235907a2e50714dbd7e),false,false,false,false,,,,,,false,false,0d3d18e6-458b-aa85-d147-56b40d4e98d6
ObjectId(5a7a4235907a2e50714dbd7f),false,false,false,false,,,,,,false,false,1cc7cf57-42cd-4e0d-9e97-c8a51ee24c2a
ObjectId(5a7a4235907a2e50714dbd80),false,false,false,false,,,,,,false,false,956fbad7-fd0e-167c-f3c6-73e0980e9d6b
ObjectId(5a7a4235907a2e50714dbd81),false,false,false,false,false,,,,,false,false,c218ed03-5e02-4d28-a624-271a38ff9f22
ObjectId(5a7a4235907a2e50714dbd82),false,false,false,false,,,,,,false,false,308deb2b-f11a-0946-f876-a95ffd1901ac
ObjectId(5a7a4235907a2e50714dbd83),false,false,false,false,,,,,,false,false,312f0e5c-9e8b-ae8e-75ca-b691f46c50d9
ObjectId(5a7a4235907a2e50714dbd84),false,false,false,false,,,,,,false,false,da7d286b-0250-1cfb-7e5f-c1b15e5b1bab
ObjectId(5a7a4235907a2e50714dbd85),true,false,false,false,,,,,,false,false,4df34817-58ae-14a8-e3c1-84be433a8bb0
ObjectId(5a7a4235907a2e50714dbd86),true,false,false,false,,,,,,false,false,ba57cad7-cacd-cc71-d9ec-bf8f6b04d266
ObjectId(5a7a4235907a2e50714dbd87),false,false,false,false,,,,,,false,false,b90985a7-c77a-6a3a-acc1-04ebcaa29e40
ObjectId(5a7a4235907a2e50714dbd88),true,false,false,false,,,,,,false,false,47a39c52-fe7f-2119-3b3c-df1130510ccf
ObjectId(5a7a4235907a2e50714dbd89),true,false,false,false,,,,,,false,false,1466f5da-3702-e191-53ba-7f02b4067df3
ObjectId(5a7a4235907a2e50714dbd8a),true,false,false,false,,,,,,false,false,4dd038a2-f329-7735-0cf2-b6b27b24082c
ObjectId(5a7a4235907a2e50714dbd8b),true,false,false,false,,,,,,false,false,978f8815-364d-3e9d-a4dc-4f1b6efa5917
ObjectId(5a7a4235907a2e50714dbd8c),false,false,false,false,,,,,,false,false,a95daaa4-6934-0e73-cb85-e7969c39cbdc
ObjectId(5a7a4235907a2e50714dbd8d),false,false,false,false,,,,,,false,false,d47d6050-73b7-91a7-afa9-a84874063b9a
ObjectId(5a7a4235907a2e50714dbd8e),true,true,true,true,false,0,4,0.19444444444444445,0.8055555555555556,false,false,24c5321b-f2a1-53c6-6b88-52caa072455c
ObjectId(5a7a4235907a2e50714dbd8f),false,false,false,false,,,,,,false,false,e15e504e-66b3-438f-9126-0db1f252fe1e
ObjectId(5a7a4235907a2e50714dbd90),true,false,false,false,,,,,,false,false,7714315f-51cf-aaca-2c7f-9f83b081e648
ObjectId(5a7a4235907a2e50714dbd91),true,false,false,false,,,,,,false,false,8c55acc8-994b-ad7e-9063-a3e1b1c516d4
ObjectId(5a7a4235907a2e50714dbd92),false,false,false,false,,,,,,false,false,d2a1dc8b-ec37-8297-ec6c-490249502f1e
ObjectId(5a7a4235907a2e50714dbd93),false,false,false,false,,,,,,false,false,a45e103b-3005-2078-1003-fcf70d9eecc2
ObjectId(5a7a4235907a2e50714dbd94),true,false,false,false,,,,,,false,false,25c2d3ae-13bc-3650-e1bd-1908b4714049
ObjectId(5a7a4235907a2e50714dbd95),true,false,false,false,,,,,,false,false,5fc485a0-abea-d421-1854-f59955a1ed61
ObjectId(5a7a4235907a2e50714dbd96),true,false,false,false,,,,,,false,false,a8a0b1c8-6270-ce34-003a-03eadd3108a8
ObjectId(5a7a4235907a2e50714dbd97),false,false,false,false,,,,,,false,false,61b83756-5da1-10da-9a61-fef4fd5705b6
ObjectId(5a7a4235907a2e50714dbd98),false,false,false,false,,,,,,false,false,90e253cc-2526-1e94-8b15-da70ea39af76
ObjectId(5a7a4235907a2e50714dbd99),false,false,false,false,,,,,,false,false,a0f6953b-7542-44e7-8fed-d24b8941c57e
ObjectId(5a7a4235907a2e50714dbd9a),true,true,true,true,true,5.775059338734706e-06,11,9.625098897891176e-07,0.9999932624307715,false,true,c7493842-a7f6-a8cc-1af0-6d681c6196d7
ObjectId(5a7a4235907a2e50714dbd9b),false,false,false,false,,,,,,false,false,04ea957d-77ef-4961-9889-476085d40d6c
ObjectId(5a7a4235907a2e50714dbd9c),true,false,false,false,,,,,,false,false,05944404-1934-3007-90dd-6fdb9d1ae677
ObjectId(5a7a4235907a2e50714dbd9d),false,false,false,false,,,,,,false,false,0c07ab10-9a31-72b2-5a7b-596c46028112
ObjectId(5a7a4235907a2e50714dbd9e),false,false,false,false,,,,,,false,false,0d7fbc2b-7328-4adc-ac75-b08a5dc4fffb
ObjectId(5a7a4235907a2e50714dbd9f),true,false,false,false,,,,,,false,false,19c02589-7506-264c-454d-44bf536ccda6
ObjectId(5a7a4235907a2e50714dbda0),true,false,false,false,,,,,,false,false,4060d4c0-1f3b-86b8-6ce4-6bc5ec143a16
ObjectId(5a7a4235907a2e50714dbda1),false,false,false,false,,,,,,false,false,4260e12f-0af5-9d58-42cf-8ce9536b9f52
ObjectId(5a7a4235907a2e50714dbda2),false,false,false,false,,,,,,false,false,473d0e07-20cc-4e00-aa23-e5d272fcbe81
ObjectId(5a7a4235907a2e50714dbda3),false,false,false,false,,,,,,false,false,50ade484-c4a9-2f22-24b4-b2461ef53fcd
ObjectId(5a7a4235907a2e50714dbda4),false,false,false,false,,,,,,false,false,52bcf373-ab6b-4acc-bc56-08899f95d3a4
ObjectId(5a7a4235907a2e50714dbda5),false,false,false,false,,,,,,false,false,6211aa01-5c46-4fa1-97c9-668c01f9bc69
ObjectId(5a7a4235907a2e50714dbda6),true,true,true,true,false,0,4,0,1,false,false,64810db9-ae78-60a7-e4ba-0a7974fc5062
ObjectId(5a7a4235907a2e50714dbda7),false,false,false,false,,,,,,false,false,6619399e-3af2-4372-95e6-07c774f0d35d
ObjectId(5a7a4235907a2e50714dbda8),false,false,false,false,,,,,,false,false,6ce21a6d-b3ab-2b35-a6d3-64b58512ca1c
ObjectId(5a7a4235907a2e50714dbda9),false,false,false,false,,,,,,false,false,701b1eeb-c4d2-4c41-bf79-f8cb4b73a584
ObjectId(5a7a4235907a2e50714dbdaa),false,false,false,false,,,,,,false,false,788342ad-0a98-4d9f-8be1-5f89c1a14002
ObjectId(5a7a4235907a2e50714dbdab),false,false,false,false,,,,,,false,false,823d9841-1f46-e90f-cb7b-b80caa2de95e
ObjectId(5a7a4235907a2e50714dbdac),true,false,false,false,,,,,,false,false,998f597a-4376-e109-a1b4-b33490dcaca4
ObjectId(5a7a4235907a2e50714dbdad),false,false,false,false,,,,,,false,false,bc181249-18fb-ae2d-9729-f82ca296b39a
ObjectId(5a7a4235907a2e50714dbdae),true,false,false,false,,,,,,false,false,c4c160ce-22ec-a406-fd19-eecec31523b0
ObjectId(5a7a4235907a2e50714dbdaf),false,false,false,false,,,,,,false,false,d11858dc-6afa-4f39-a2f6-ec76839ffd53
ObjectId(5a7a4235907a2e50714dbdb0),false,false,false,false,,,,,,false,false,d2d44bec-5e7c-4bcd-8ba0-d91eabc4c76e
ObjectId(5a7a4235907a2e50714dbdb1),true,false,false,false,,,,,,false,false,d6f6a1b9-2033-6b7e-8ed6-a82fe2a166cb
ObjectId(5a7a4235907a2e50714dbdb2),false,false,false,false,,,,,,false,false,d7000d57-f559-4d92-9741-43223cde3ab6
ObjectId(5a7a4235907a2e50714dbdb3),false,false,false,false,,,,,,false,false,ed562f16-281f-aaef-49ac-6607ebeda40e
ObjectId(5a7a4235907a2e50714dbdb4),false,false,false,false,,,,,,false,false,f95d8e1f-fb33-434c-b966-f91ba14d7967
ObjectId(5a7a4235907a2e50714dbdb5),false,false,false,false,,,,,,false,false,0dbcd42c-34a1-f1d6-28a6-1bc7bc7e0726
ObjectId(5a7a4235907a2e50714dbdb6),true,false,false,false,,,,,,false,false,1c076175-a682-3587-f609-04784d6041fc
ObjectId(5a7a4235907a2e50714dbdb7),true,false,false,false,,,,,,false,false,35c2e3dd-b4ce-1e89-f16e-fb8c03e414cc
ObjectId(5a7a4235907a2e50714dbdb8),false,false,false,false,,,,,,false,false,4a0e47a4-1113-446c-b21b-d8a502125462
ObjectId(5a7a4235907a2e50714dbdb9),true,false,false,false,,,,,,false,false,5418f6b6-80c9-3810-64e7-fb9d0a1dd5a2
ObjectId(5a7a4235907a2e50714dbdba),false,false,false,false,,,,,,false,false,6c1a1f45-4d62-4d6a-9517-87bc131268e9
ObjectId(5a7a4235907a2e50714dbdbb),false,false,false,false,,,,,,false,false,7fad25c6-a08b-fc74-aa43-7c822b46fffc
ObjectId(5a7a4235907a2e50714dbdbc),true,false,false,false,,,,,,false,false,a4a368a7-6388-9b8f-72cf-2183a9a68982
ObjectId(5a7a4235907a2e50714dbdbd),true,false,false,false,,,,,,false,false,b4a0fda1-8d41-06a0-705c-44345e42e6e0
ObjectId(5a7a4235907a2e50714dbdbe),true,true,true,true,true,0.047954866008462625,5.5,0.02538787023977433,0.926657263751763,true,true,b7f78044-721d-71ef-7ad6-8b3e7d99b1e2
ObjectId(5a7a4235907a2e50714dbdbf),true,false,false,false,,,,,,false,false,bdb792a4-1d1c-1af0-8cc8-caae56f8041b
ObjectId(5a7a4235907a2e50714dbdc0),false,false,false,false,,,,,,false,false,d41e1ec3-d0fb-d42a-8db1-f80eee4d343f
ObjectId(5a7a4235907a2e50714dbdc1),false,false,false,false,,,,,,false,false,f75604c3-d897-4d52-a83c-b4f760a205e6
ObjectId(5a7a4235907a2e50714dbdc2),false,false,false,false,,,,,,false,false,96193546-87cd-f81e-930a-41b7d4d0643f
ObjectId(5a7a4235907a2e50714dbdc3),false,false,false,false,,,,,,false,false,aa6a8b3d-dfc0-ecac-0832-6865561aa608
ObjectId(5a7a4235907a2e50714dbdc4),true,false,false,false,,,,,,false,false,2d5c2766-9a4c-fa6a-85e8-39a80ee36a83
ObjectId(5a7a4235907a2e50714dbdc5),true,false,false,false,,,,,,false,false,40a4dd9d-f88a-d1d0-1461-bb62417384f0
ObjectId(5a7a4235907a2e50714dbdc6),false,false,false,false,,,,,,false,false,4c5e59df-4f58-f87d-864d-fdc4462316ff
ObjectId(5a7a4235907a2e50714dbdc7),true,false,false,false,,,,,,false,false,9e46f277-fd58-0228-1e57-bcc3a71e3bb5
ObjectId(5a7a4235907a2e50714dbdc8),false,false,false,false,,,,,,false,false,a643c92f-8a61-6530-4519-d858ae36d46a
ObjectId(5a7a4235907a2e50714dbdc9),true,false,false,false,,,,,,false,false,f7f6b099-9af7-2c97-26c6-828f43aa1184
ObjectId(5a7a4235907a2e50714dbdca),true,false,false,false,,,,,,false,false,19cd80f1-f0b5-4211-05b1-4b4e09c7044f
ObjectId(5a7a4235907a2e50714dbdcb),false,false,false,false,,,,,,false,false,27d637c0-4e3e-46de-e961-f952823e1ddc
ObjectId(5a7a4235907a2e50714dbdcc),false,false,false,false,,,,,,false,false,53dadf40-aef2-6b7f-3681-18e297f613b3
ObjectId(5a7a4235907a2e50714dbdcd),true,false,false,false,,,,,,false,false,d68d4a63-6cff-11e0-f113-ff6440baf98c
ObjectId(5a7a4235907a2e50714dbdce),false,false,false,false,,,,,,false,false,4aaa3335-6307-1ec3-cbe6-dde869310566
ObjectId(5a7a4235907a2e50714dbdcf),false,false,false,false,,,,,,false,false,7f65617c-6779-2077-8d55-bb366ff0a24b
ObjectId(5a7a4235907a2e50714dbdd0),true,false,false,false,,,,,,false,false,a61aa268-281a-e041-5612-a495ab74bfef
ObjectId(5a7a4235907a2e50714dbdd1),false,false,false,false,,,,,,false,false,ef076ea5-7388-4e28-a907-d99d4eeae9df
ObjectId(5a7a4235907a2e50714dbdd2),false,false,false,false,,,,,,false,false,1b953871-57a7-38ea-507c-b604d26b306e
ObjectId(5a7a4235907a2e50714dbdd3),true,false,false,false,,,,,,false,false,2c27effa-46c5-0d8c-704a-19bcf2475ce3
ObjectId(5a7a4235907a2e50714dbdd4),true,false,false,false,,,,,,false,false,730a7f86-c923-4974-1466-e832f59a11e4
ObjectId(5a7a4235907a2e50714dbdd5),false,false,false,false,,,,,,false,false,3588d078-3a2d-4fa0-aaf3-5546840b1325
ObjectId(5a7a4235907a2e50714dbdd6),false,false,false,false,,,,,,false,false,40dcc20f-44b0-4774-a57a-d45da6b60973
ObjectId(5a7a4235907a2e50714dbdd7),false,false,false,false,,,,,,false,false,417466d5-a71d-4690-8df8-b4f322bf6975
ObjectId(5a7a4235907a2e50714dbdd8),true,true,true,true,true,0.013603532801916096,8,0.004228883649564013,0.9821675835485199,true,true,424e7c50-c0f8-d75c-13d3-3a6e1d5b269b
ObjectId(5a7a4235907a2e50714dbdd9),false,false,false,false,,,,,,false,false,50545178-7811-4923-aebb-b0c78a966c41
ObjectId(5a7a4235907a2e50714dbdda),false,false,false,false,,,,,,false,false,516105d7-0f3a-4f0f-87b6-535593e9150d
ObjectId(5a7a4235907a2e50714dbddb),false,false,false,false,,,,,,false,false,56db784b-685a-4d88-b6b7-dbb80fd3e2f3
ObjectId(5a7a4235907a2e50714dbddc),true,false,false,false,,,,,,false,false,594707067.1499351431
ObjectId(5a7a4235907a2e50714dbddd),false,false,false,false,,,,,,false,false,78758e4d-5fc1-4e2a-93a5-b8f5d4bd4938
ObjectId(5a7a4235907a2e50714dbdde),true,true,true,true,true,0.1835837303041407,10.5,0.14913887871015025,0.667277390985709,true,true,7920b315-7f72-9bfd-b7dc-c8c1b1396f64
ObjectId(5a7a4235907a2e50714dbddf),true,true,true,true,false,0,10.5,0.38235294117647056,0.6176470588235294,false,false,7a3b9677-1393-ad77-4ab5-ad6a9cd718aa
ObjectId(5a7a4235907a2e50714dbde0),true,true,true,true,false,0,11,0.42468800197701717,0.5753119980229828,true,true,808e0977-b639-27fd-83e3-ce7dde07d45b
ObjectId(5a7a4235907a2e50714dbde1),true,true,true,true,false,0,17,0,1,false,false,875c882e-00f6-a1b0-1fd6-87421279fad7
ObjectId(5a7a4235907a2e50714dbde2),true,true,true,true,true,0.016780341270036688,7,0.002240661857040849,0.9809789968729224,true,true,8a73a284-f7dd-a74e-f440-6c9b00cc525f
ObjectId(5a7a4235907a2e50714dbde3),false,false,false,false,,,,,,false,false,a0c862ca-258d-4b3e-98b7-8994adab01b6
ObjectId(5a7a4235907a2e50714dbde4),false,false,false,false,,,,,,false,false,a2252137-5639-44aa-81d1-8859e069dfb5
ObjectId(5a7a4235907a2e50714dbde5),true,true,true,true,true,0.1412639405204461,8,0.17472118959107807,0.6840148698884758,true,true,a37a8b2a-12c3-8b54-5d92-dc0c09400b76
ObjectId(5a7a4235907a2e50714dbde6),false,false,false,false,,,,,,false,false,a61d42a8-ec16-409f-9d7a-94b764d587af
ObjectId(5a7a4235907a2e50714dbde7),false,false,false,false,,,,,,false,false,a6541f2b-b22b-4594-97dd-6c3b70c20b17
ObjectId(5a7a4235907a2e50714dbde8),false,false,false,false,,,,,,false,false,b339a2b1-c196-4db9-8f96-1eae6b351023
ObjectId(5a7a4235907a2e50714dbde9),true,true,true,true,false,0,8,0,1,false,false,bbbb67d7-5857-ccfa-81ef-a39669e69022
ObjectId(5a7a4235907a2e50714dbdea),false,false,false,false,,,,,,false,false,bcbdc2f0-cedb-4ce9-920d-6dfda5c51f0f
ObjectId(5a7a4235907a2e50714dbdeb),false,false,false,false,,,,,,false,false,d0eafbbb-5468-4e91-b8f1-6f788768086b
ObjectId(5a7a4235907a2e50714dbdec),false,false,false,false,,,,,,false,false,dbcbf5fe-db8c-45fd-8afd-588c27db60a7
ObjectId(5a7a4235907a2e50714dbded),true,true,true,true,true,0.11843534951104673,10,0.1629844259326331,0.7185802245563202,true,true,df65266d-96c5-12ce-b9aa-bcb2a0b3a7ca
ObjectId(5a7a4235907a2e50714dbdee),false,false,false,false,,,,,,false,false,f25f5e43-8e02-416b-8a61-690c5c64e66a
